-3.087461662292480469e+01,7.926424026489257812e+00,5.134761333465576172e+00,1.844892883300781250e+01,2.874830245971679688e+00,2.049652481079101562e+01,1.625417900085449219e+01,-6.608750343322753906e+00,-6.872741699218750000e+00
-3.098318672180175781e+01,8.384088516235351562e+00,5.424881935119628906e+00,1.803315544128417969e+01,3.287356376647949219e+00,2.087592697143554688e+01,1.562446403503417969e+01,-6.787323474884033203e+00,-7.362805366516113281e+00
-2.548475646972656250e+01,3.704810142517089844e+00,5.807025909423828125e+00,2.022449493408203125e+01,3.704895973205566406e+00,1.615480232238769531e+01,1.901143264770507812e+01,-7.784738540649414062e+00,-2.651775836944580078e+00
-3.075285339355468750e+01,7.585404872894287109e+00,4.896903991699218750e+00,1.872406578063964844e+01,2.547461271286010742e+00,2.016265678405761719e+01,1.663684082031250000e+01,-6.449837207794189453e+00,-6.462118148803710938e+00
-3.095121955871582031e+01,8.109841346740722656e+00,5.272808551788330078e+00,1.831213760375976562e+01,3.035933971405029297e+00,2.067060661315917969e+01,1.605414772033691406e+01,-6.702870368957519531e+00,-7.086199760437011719e+00
-2.682707309722900391e+00,-8.559980392456054688e+00,4.955241203308105469e+00,1.779569625854492188e+01,7.649425983428955078e+00,8.585968613624572754e-01,1.887010383605957031e+01,-7.272532463073730469e+00,6.195063591003417969e+00
-3.112090873718261719e+01,8.636092185974121094e+00,5.577026367187500000e+00,1.787492561340332031e+01,3.496667861938476562e+00,2.111567306518554688e+01,1.534419345855712891e+01,-6.890650749206542969e+00,-7.606515884399414062e+00
-2.763144683837890625e+01,5.079432964324951172e+00,5.548429965972900391e+00,1.997496986389160156e+01,3.319044113159179688e+00,1.772577667236328125e+01,1.844811630249023438e+01,-7.407634258270263672e+00,-3.981087684631347656e+00
-3.112506294250488281e+01,8.675992965698242188e+00,5.605015277862548828e+00,1.783042144775390625e+01,3.544622659683227539e+00,2.115477561950683594e+01,1.528481864929199219e+01,-6.903520584106445312e+00,-7.679850578308105469e+00
-2.827708625793457031e+01,5.369253635406494141e+00,5.379298686981201172e+00,1.993770027160644531e+01,3.006783485412597656e+00,1.795105743408203125e+01,1.798684692382812500e+01,-7.054095745086669922e+00,-4.702434062957763672e+00
-2.690483665466308594e+01,4.652777194976806641e+00,5.466419696807861328e+00,1.988764190673828125e+01,3.409497261047363281e+00,1.716933822631835938e+01,1.829058456420898438e+01,-7.269887924194335938e+00,-3.888707876205444336e+00
-3.097207832336425781e+01,8.362390518188476562e+00,5.417928218841552734e+00,1.804714965820312500e+01,3.270238637924194336e+00,2.085774612426757812e+01,1.565424156188964844e+01,-6.783091545104980469e+00,-7.350215911865234375e+00
-2.550588989257812500e+01,3.667625427246093750e+00,5.814737796783447266e+00,2.030275344848632812e+01,3.740107774734497070e+00,1.616409111022949219e+01,1.908460617065429688e+01,-7.798619747161865234e+00,-2.648485660552978516e+00
-1.649203872680664062e+01,6.317664623260498047e+00,2.298667144775390625e+01,-8.826714515686035156e+00,1.575888824462890625e+01,1.920261383056640625e+01,1.187589466571807861e-01,-1.647096824645996094e+01,-2.134613418579101562e+01
-3.107581710815429688e+01,8.556333541870117188e+00,5.525123596191406250e+00,1.792463684082031250e+01,3.427043437957763672e+00,2.103546714782714844e+01,1.542808628082275391e+01,-6.855775356292724609e+00,-7.517881393432617188e+00
-2.894744110107421875e+01,6.068676471710205078e+00,5.257715702056884766e+00,1.953953933715820312e+01,2.954622030258178711e+00,1.870923614501953125e+01,1.780041694641113281e+01,-7.008484363555908203e+00,-4.936685085296630859e+00
